"price","encoded_region","experience_days","transaction_count"
17930.69,0,113,16
16545.62,0,108,22
15316.26,0,86,18
22187.89,0,124,10
20961.13,0,93,15
18025.83,0,84,9
4185.87,0,84,20
8172.93,0,124,15
17903.77,0,121,23
16989.92,0,101,14
8879.94,0,109,26
23761.02,0,106,15
17283.63,0,73,30
18053.64,0,126,22
7612.96,1,138,20
16298.09,0,98,19
20634.84,0,69,16
13479.24,0,102,14
11720.35,0,113,28
8872.9,0,113,23
17413.65,0,118,20
9638.66,0,119,23
14017.99,0,111,20
14910.57,0,116,21
16537.99,0,87,10
22098.78,0,106,17
16731.56,0,101,28
19359.38,0,110,20
16994.74,0,105,29
21212.54,0,115,19
6987.96,0,139,24
14010.99,0,75,23
13796.75,0,36,28
17750.78,0,85,9
12824.81,0,156,18
13818.19,0,90,36
25600,0,99,28
21557.86,0,115,25
12506.7,0,119,19
8911.23,0,92,22
13264.28,0,116,17
21602,0,85,23
16415.43,0,125,20
9634.04,0,90,26
10981.11,1,96,10
8714.8,1,57,18
17878.04,0,85,24
26716.51,0,66,16
20754.3,0,146,19
16412.84,0,68,15
7915.28,1,63,19
14787.34,0,51,19
2388.81,0,122,11
7108.91,0,89,21
6260.84,1,93,12
13607.71,0,114,21
10098.17,0,91,18
16747.64,0,103,23
16037.81,0,118,15
14081.34,0,140,11
18517.27,0,117,25
15576.36,0,103,16
17216.64,0,117,31
14841.37,0,103,22
14540.19,0,93,28
17559.04,0,97,11
12429.67,0,96,20
9855.43,0,143,20
9475.96,1,129,21
17630.71,0,102,25
23221.72,0,138,21
21163.48,0,106,20
7056.94,1,90,27
17358.15,0,139,17
8883.56,0,126,17
10233.06,0,95,21
8656.05,0,93,19
875.78,0,105,18
6560.23,0,65,11
15169.19,0,120,20
12380.24,0,94,22
10542.22,1,95,30
7290.72,0,100,14
13728.85,0,75,6
21835,0,135,18
19484.93,0,103,22
11794.75,0,111,17
13583.94,0.5,162,22
9398.22,1,91,10
16416.18,0,79,25
15328.95,0,82,23
7696.02,0,62,27
6532.96,0,84,28
16317.26,0,100,24
7015.34,0,106,23
13285.77,0,119,25
19182.82,0,67,24
13585.91,0,103,17
23732.46,0,75,21
15375.95,0,75,29
11475.93,0,100,8
14157.59,0,89,17
18187.73,0,127,19
15217.71,0,121,24
20213.83,0,120,22
6887.16,0,101,26
20941.11,0,124,10
26182.5,0,84,18
12297.93,0,76,18
5.74,0,90,16
12459.25,0,105,15
16677.93,0,81,24
15036.96,0,112,22
11583.9,0,98,29
19942.85,0,100,26
10899.43,0,97,16
12896.85,0,124,18
12537.08,0,69,21
15137.73,0,106,24
12071.52,0,76,18
13949.2,0,102,17
10839.91,0,90,22
9314.47,1,81,22
14786.12,0,71,16
19551.29,0,74,16
22115.59,0,130,8
18096.43,0,115,11
20183.99,0,108,20
15593.53,0,134,22
16459.67,0,111,4
15667.91,0,84,23
14637.93,0,127,14
12793.37,0,142,27
8588.75,0,86,23
13221.2,0,85,15
11315,0,123,18
10255.06,0,94,21
13862.77,0,100,19
15327.65,0,123,19
15066.17,0,104,20
8521.93,1,98,26
17239,0,125,22
11026.55,0,86,22
13726.47,0,97,9
2618.97,0,103,25
11543.75,0,94,23
11831.36,0,87,20
10179.97,0,101,22
21844.87,0,67,24
17919.96,0,84,25
17322.49,0,69,16
21044.87,0,127,18
16773.2,0,115,15
14276.37,0,84,23
15107.38,0,123,31
13275.7,0,137,16
20005.76,0,120,24
11396.82,0,124,15
13331.33,0,96,15
15314.85,0,90,18
13492.16,0,147,20
13873.96,0,90,21
6301.4,0,133,29
10329.02,1,120,7
14561.82,0,98,21
16792.89,0,77,19
8248.82,0,45,14
20212.95,0,112,12
9376.41,0,86,24
11969.81,0,109,21
17611.22,0,64,14
15432.72,0,124,15
10718.29,1,126,21
11940.87,0,69,26
14041.52,0,82,10
8447.39,0,76,29
9130.65,1,144,19
13219.63,0,74,23
7091.2,0,99,18
18126.89,0,115,24
16101.06,0,93,19
14212.29,0,132,19
29478.43,0,100,25
12873.35,0,73,12
26829.88,0,128,18
12327.88,1,122,18
19412.44,0,95,18
13611.27,0,88,20
7106.8,1,87,19
11310.09,1,93,15
12612.17,0,105,28
20499.65,0,113,22
10722.52,0,105,21
6880.83,1,84,11
23279.35,0,94,15
17485.76,0,78,21
9415.03,0,95,29
11613.7,0,100,18
20133.37,0,106,16
8154.57,1,103,15
8713.97,0,129,9
12721.27,0,126,20
9816.91,0,95,26
13541.46,0,77,30
11169.25,0,61,22
14416.5,0,103,24
27138.57,0,69,23
10080.94,0,139,24
18961.42,0,109,22
10047.55,0,66,12
15612.06,0,105,13
20319.39,0,155,14
22769.46,0,94,23
11523.5,0,115,22
13801.49,0,108,23
15261.32,0,127,30
20077.17,0,84,22
16003.31,0,120,18
11757.08,0,91,23
16032.89,0,115,17
26663.53,0,135,20
16165.88,0,132,19
15430.76,0,110,20
15267.64,0,88,24
12146.08,0,84,14
13755.06,0,96,24
5128.4,0,117,29
18238.75,0,82,17
7968.62,1,75,21
4946.47,0,121,23
14523.48,0,109,20
17878.76,0,82,19
17219.97,0,108,14
11430.86,0,138,15
11150.95,0,109,21
16859.62,0,110,19
9128.65,0,55,22
9126.59,0,83,16
9601.06,0,103,7
19366.53,0,103,14
22559.26,0,100,21
7949.37,1,86,12
22140.02,0,114,27
21901.46,0,146,23
17674.93,0,115,32
10534.93,0,111,22
15911.47,0.5,132,14
8782.73,0,107,18
6053.57,0,84,30
23567.38,0,125,15
9854.44,0,76,23
17782.99,0,98,17
23519.38,0,109,18
17370.56,0,82,15
23630.65,0,69,24
18701.94,0,123,24
18764.65,0,77,14
12201.09,0,99,11
20008.07,0,101,20
14204.98,0,63,24
12684.68,0,79,24
23442.22,0,84,16
17355.56,0,82,19
10620.88,0,106,21
9602.5,0,78,18
13211.55,0,106,14
15109.69,0,128,25
15276.37,0,77,21
10215.78,0,66,23
11473.67,0,97,15
12271.6,0,103,27
14935.16,0,113,24
12191.96,0,99,27
6573.55,1,46,20
15496.41,0,65,19
14479.79,0,94,23
16844.87,0,118,18
13619.73,0,116,30
8050.65,0,74,17
13452.71,0,88,31
11422.64,0,101,23
20845.9,0,95,22
12439.27,0,125,18
12742,1,94,27
18231.88,0,89,33
7615.59,0,100,13
5818.67,1,81,28
9745.96,0,42,23
15029.37,0,100,21
15928.39,0,99,17
9509.16,1,91,12
7878.64,1,105,26
17469.04,0,76,24
9739.34,0,97,23
14650.48,0,105,16
16503.2,0,89,24
17706.86,0,88,28
16096.24,0,99,26
12803.67,1,106,18
4641.68,0,108,17
6449.64,0,116,18
16820.64,0,99,7
17078.62,0,69,33
12334.16,0,115,18
18012.89,0,124,28
9085.69,0,97,22
17145.28,0.5,121,16
10794.18,0,135,16
18116.3,0,130,21
2789.07,0,86,17
12703.32,0,73,16
13465.71,0,99,25
18809.86,0,110,17
16837.86,0,91,26
15987.51,0,85,17
11183.68,0,60,18
12839.21,0,117,19
5060.85,0,90,17
11072.74,0,91,23
10589.04,0,83,11
23640.62,0,94,26
16332.55,0,120,27
16970.67,0,88,16
20803.78,0,112,17
13551.67,0,116,28
16632.15,0,104,11
10097.28,1,92,26
15159.18,0,122,9
10176.34,1,90,19
24763.03,0,81,18
22659.2,0,110,17
15127.07,0,91,24
13204.38,0,143,25
18818.19,0,93,17
6348.74,1,94,18
23591.96,0,86,22
8045.19,0,99,13
16431.74,0,72,16
13870.14,0,73,22
6041.1,0,72,21
23344.83,0,93,23
15711.52,0,71,25
15164.85,0,136,25
20024.98,0,53,35
6889.65,0,87,23
12706.04,0,74,18
14483.86,0,107,20
10148.76,0,96,23
7130.92,1,111,16
16393.72,0,105,22
9348.12,1,120,12
16798.86,0,96,24
5632.2,0,79,25
18069.7,0,111,21
12594.15,0,85,15
22412.48,0,96,12
16549.37,0,100,21
17611.57,0,123,18
19271.21,0,131,20
10622.09,0,97,26
23970.56,0,73,26
13124.42,0,76,31
19771,0,91,27
14844.32,0,105,20
16530.98,0,115,22
16089.8,0,68,18
22806.01,0,97,21
15799.82,0,82,6
19664.12,0,90,21
5924.6,0,72,20
399.54,0,92,17
29784.38,0,111,24
14610.48,0,104,21
21383.99,0,107,18
4548.04,0,87,24
15646.48,0,88,18
15993.44,0,98,11
21568.77,0,104,9
20290.92,0,118,26
11450.45,0,110,16
7534.9,1,120,17
29165.12,0,108,23
14444.3,0,91,24
13391.43,0,93,24
21797.93,0,133,19
11667.71,0,95,22
17665.48,0,108,25
16839.6,0,68,20
17950.18,0,96,17
11594.03,0,63,17
10004.64,0,102,26
9601.69,1,70,17
17208.71,0,111,20
10640.98,1,87,17
22279.13,0,109,16
9796.46,0,70,14
20489.51,0,105,24
19599.45,0,72,19
17598.8,0,108,24
4358.96,0,108,27
10394.69,1,108,35
11504.04,0,94,19
22394.6,0,137,28
14017.7,0,118,21
6254.17,0,109,14
22361.3,0,101,14
14101.63,0,99,22
10521.47,0,117,15
18453.25,0,73,33
15454.52,0,98,21
10769.42,0,109,17
8148.81,0,96,14
23023.59,0,95,16
13298.86,0,71,13
14290.29,0,121,24
18214.14,0,29,16
15182.89,0,98,22
17325.6,0,127,22
10900.59,1,91,13
20998.58,0,86,10
11360.17,0,99,28
12995.9,0,102,21
16491.02,0,64,19
14578.83,0,98,19
13074.88,0,167,23
17066.42,0,116,21
25045.49,0,89,19
13439.34,0,123,23
14616.57,0,111,19
11602.16,0,100,13
17324.43,0,84,25
13227.89,0,77,19
10482.16,0,112,21
7570.81,1,110,19
22599.65,0,104,23
10120.03,0,90,25
10776.27,0,92,20
10290.67,0,91,18
13562.13,0,125,18
15481.18,0,99,23
11868.79,0,105,20
2323.01,0,117,18
10750.43,0,80,15
11213.15,0,132,22
14515.44,0,92,22
20438.14,0,110,22
11291.46,0,91,18
19229.36,0,127,26
10365.4,0,81,22
20822.91,0,114,20
18723.93,0,85,21
13461.27,0,113,18
11920.62,0,104,28
18626.18,0,93,18
8893.19,1,111,14
23995.91,0,136,16
15484.97,0,94,15
11612.88,0,85,15
12270.02,0,80,18
15763.28,0,79,18
20297.27,0,104,19
15591.98,0,85,15
21757.58,0,70,17
13389.61,0,117,22
14104.1,0,96,30
18474.34,0,96,21
22385.4,0,107,19
8079.52,0,109,21
17498.79,0,101,19
10201.16,0,115,23
16087.24,0,135,21
5948.11,0,117,25
10403.81,0,100,17
12711.69,0,77,10
7133.46,0,93,17
19722.63,0,99,26
13921.98,0,97,27
12482.56,0,90,11
20106.8,0,109,29
20412.17,0,127,14
28623.39,0,69,18
12898.73,0,123,22
11028.31,0,91,14
13730.57,0,114,22
20802.38,0,80,26
6879.12,0,98,18
17977.99,0,122,19
14868.55,0,51,18
19979.51,0,97,21
10699.19,1,109,21
6485.57,1,73,25
7914.67,0,97,22
22589.6,0,101,19
14875.01,0,86,19
14344.39,0,87,20
19350.36,0,93,24
16016.99,0,101,16
20750.17,0,107,20
12699.57,0,99,26
17268.05,0,117,17
16473.71,0,98,19
17740.58,0,118,21
10081.61,1,123,23
13377.17,0,127,24
15114.51,0,101,16
12057.02,0,101,15
8854.7,1,105,20
15765.5,0,116,12
23202.45,0,136,16
17568.52,0,95,9
15727.77,0,134,25
13443.02,0,105,20
21711.94,0,82,20
14681.73,0,73,21
11339.37,0,121,26
7760.33,0,127,16
14274.71,0,120,20
12886.7,0,131,19
16881.01,0,106,30
13222.84,0,113,21
18343.82,0,103,17
13225.19,0,170,24
15821.49,0,79,27
15211.46,0,78,27
6859.32,1,75,16
21255.27,0,107,16
16384.32,0,58,12
19938.32,0,108,24
18589.95,0,122,4
18054.51,0,130,14
17913.45,0,103,28
19402.68,0,96,22
14498.74,0,111,12
19813.61,0,94,10
19830.99,0,107,15
16830.35,0,108,8
14084.33,0,86,26
11653.08,0,106,34
18185.73,0,106,17
9102.25,0,143,27
14328.84,0,113,20
10650.15,0,119,19
7518.89,1,105,20
14056.55,0,116,21
17012.75,0,66,26
9438.11,0,84,16
18309,0,110,18
14342.38,0,118,22
20832.02,0,110,30
20060.51,0,116,30
11240.59,0,112,16
10718.08,0,137,15
15300.01,0,59,12
24041.44,0,98,22
16084.6,0,122,17
21661.08,0,96,16
10428.9,0,72,24
26645.48,0,120,20
7077.48,1,80,14
16295.89,0,133,12
19858.96,0,109,20
9327.27,0,82,8
15416.93,0,94,22
19743.15,0,116,10
11419.78,0,114,27
9950.23,1,87,21
19374.34,0,127,22
6672.22,0,83,24
12194.27,0,97,22
12039.93,0,107,8
15052.77,0,80,21
1063.5,1,110,25
21664.1,0,53,16
15282.73,0,100,14
13165.59,0,98,8
13231.2,0,111,13
17438.21,0,116,20
18047.3,0,106,25
11119.15,0,90,19
14521.08,0,82,26
23867.05,0,100,18
11369.32,1,93,23
12118.09,0,141,28
14698.07,0,115,24
19537.12,0,98,22
17922.46,0.5,104,29
6819.59,1,92,25
19527.97,0,123,9
16204.4,0,95,25
4249.23,0,93,21
12817.47,0,115,16
14515.36,0,105,27
6435.82,0,96,19
23752.23,0,113,17
16579.55,0,105,13
14937.13,0,90,30
14444.77,0,113,29
14364.7,0,70,23
17721.48,0,105,21
15502.18,0,128,16
13099.68,0,100,21
16483.96,0,95,15
12570.57,0,113,20
16550.57,0,115,22
11005.57,1,84,22
14505.84,0,114,28
13656.06,0,80,16
14868.8,0,78,15
5505.58,1,88,16
28161.26,0,121,14
0,0,83,19
11245.81,0,76,28
4350.34,0,130,26
13639.68,0,108,22
18691.58,0,97,13
12026.74,0,98,20
7636.25,0,129,18
17512.21,0,89,27
15880.13,0,104,20
11534.51,1,81,23
17220.27,0,94,17
12397.75,1,136,16
3129.06,0,130,24
22097.6,0,86,20
13076.85,0,130,33
19950.23,0,105,19
16846.2,0,88,13
18333.21,0,91,24
16618.98,0,74,21
16582.28,0,95,21
14543.24,0,80,23
4244.15,0,92,27
18480.2,0,91,23
24021.24,0,134,29
6132.62,1,93,21
16276.94,0,82,24
14844.5,0,87,18
9354.01,0,110,17
15199.54,0,98,14
19589.58,0,93,22
20394.22,0,74,18
12470.61,0,104,18
17180.08,0,98,19
20210.79,0,103,15
10988.8,0,99,19
10318.58,1,97,13
8364.33,0,122,26
16986.83,0,107,18
10139.21,0,106,21
5515.23,0,119,19
7415.36,0,118,18
20749.13,0,98,18
16475.66,0,78,21
12873.72,0,87,17
16937.53,0,79,18
7686.84,0,62,19
7572.47,0,78,24
16241.06,0,140,23
18697.62,0,96,24
16947.78,0,100,23
9623.76,0,86,25
16283.34,0,72,17
7240.15,0,97,14
8101.14,0,105,17
17865.18,0,104,18
20296.2,0,114,13
5390.89,0,98,15
15314.51,0,90,22
12582.69,0,114,18
9151.74,0,105,22
11451.34,0,82,23
11112.14,0,93,14
20151.08,0,86,27
17452.58,0,101,13
12185.62,0,80,18
9791.65,0,104,19
8332.03,0,94,15
18554.81,0,117,17
11554.16,1,85,22
18189.24,0,73,23
13959.91,0,74,15
11850.3,0,111,11
18193.23,0,84,30
12096.31,0,91,18
22974.73,0,113,15
17881.98,0,91,20
17974.96,0,92,16
8918.03,0,111,22
21606.75,0,102,20
18854.92,0,95,19
12005.84,0,125,13
20901.85,0,116,22
20209.38,0,108,23
14614.56,0.5,93,14
10633.62,0,91,25
13768.08,0,108,27
16769.8,0,85,28
21241.81,0,99,15
10228.63,0,101,27
11148.34,0,92,6
10948.74,0,119,17
18079.83,0,73,22
17172.38,0,49,20
12469.04,0,92,31
4066.71,0,131,15
14880.66,0,87,30
14425.25,0,115,17
9402.43,0,134,20
11907.33,1,93,11
7844.89,0,116,26
19911.11,0,115,27
7558.67,0,121,20
10469.12,0,127,21
18693.67,0,129,29
11215.41,0,127,19
18606.74,0,83,17
20757.66,0,90,23
14030.24,0,97,33
16426.05,0,123,16
17358.14,0,120,33
22028.2,0,87,20
17241.19,0,101,22
15825.02,0,67,25
9019.98,1,108,14
8445.81,0,99,17
16061.23,0,115,23
18683.5,0,97,17
8035.67,0,135,10
13499.14,0,107,16
13883.97,0,108,19
4318.62,0,92,21
15808.52,0,135,22
23704.77,0,106,15
11744.43,0,88,26
18723.03,0,87,19
16670.37,0,75,13
22361.66,0,129,24
15099.44,0,76,22
12735.43,0,117,26
16772.95,0,123,13
14634.33,0,103,20
13011.81,0,123,28
11548.62,0,94,19
23467.57,0,87,6
17959.18,0,107,20
23394.89,0,99,14
13603.12,0,80,18
17519.77,0,104,15
9597.85,0,115,19
15457.25,0,109,15
10080.84,0,117,24
15003.97,0,82,23
13047.48,0,81,23
15921.9,0,69,13
17224.65,0,105,18
4732.44,0,140,25
9914.11,1,94,25
17843.66,0,141,23
20679.43,0,104,24
20969.92,0,75,21
11322.72,0,129,10
16842.5,0,100,22
16268.06,0,92,13
10342.03,0,101,14
10157.22,1,57,12
22083.79,0,105,17
12023.03,0,99,28
18008.13,0,77,21
17795.05,0,118,23
10274.67,0,87,22
5858.45,0,84,30
17252.53,0.5,129,12
13616.75,0,86,22
9386.94,0,133,28
21505,0,79,23
14511.55,0,116,29
20998.62,0,107,17
21464.56,0,51,13
13326.38,0,78,14
13840.39,0,105,24
13282.39,0,62,19
15164.37,0,114,16
15098.45,0,99,14
7222.31,0,125,17
9504.13,1,88,15
11768.66,0,106,17
8726.68,1,118,28
17950.78,0,113,22
21536.25,0,102,20
26780.24,0,82,27
14813.21,0,86,17
11388.54,1,91,21
12843.77,0,125,22
12253.86,0,117,30
21200.19,0,108,20
11830.75,0,99,14
15894.78,0,81,16
20564.4,0,78,23
23551.04,0,88,24
19389.61,0,113,24
18364.19,0,75,24
14932.02,0,96,18
22724.4,0,96,15
18933.01,0,106,17
12193.66,0,74,18
21336.26,0,72,19
10484.72,0,115,29
11099.08,0,112,18
16140.21,0,98,21
18973.25,0,99,19
15687.79,0,104,26
17572.55,0,101,16
11276.27,0,104,26
12719.4,0,73,16
18617.62,0,83,15
12692.98,0,81,21
10006.14,0,107,19
4376.75,1,88,11
17662.23,0,96,26
19075.35,0,135,31
16576.53,0.5,111,17
14296.14,0,117,23
18376.33,0,95,21
10976.03,0,114,16
6677.18,1,132,14
25315.42,0,102,19
9542.15,0,78,18
28173.99,0,106,15
16721.37,0,95,12
15218.08,0,94,17
4481.54,0,45,19
9613.86,0,69,23
28813.22,0.5,81,17
15949.76,0,67,13
15555.62,0,107,13
19179.03,0,103,22
7397.88,0,70,10
16734.74,0,90,18
21659.63,0,126,22
10879.14,0,93,19
16980.25,0,87,24
16464.98,0,83,24
18024.55,0,98,24
8600.77,0,70,22
21585.78,0,84,24
13876.17,0,88,19
8556.6,0,114,26
13364.86,0,124,12
10815.54,1,131,20
10142.17,1,79,18
21879.05,0,78,25
11963.64,0,145,18
16284.15,0,84,21
22202.52,0,79,22
5984.83,0,98,12
20132.88,0,153,15
17536.71,0,100,14
14022.44,0,121,31
16975.03,0,98,18
22652.29,0,106,24
14413.66,0,85,19
22501.95,0,104,13
14482.81,0,99,21
19164.1,0,61,32
15340.09,0,132,10
18032.45,0,91,17
9911.65,0,134,25
9421.54,0,88,28
10115.31,0,116,17
17301.91,0,126,16
16106.28,0,84,17
17138.23,0,83,26
17383.93,0,103,24
17937.72,0,134,30
12990.78,0,70,14
8804.66,0,116,21
9120.16,0,88,22
18124.78,0,61,20
10744.25,0,111,15
14282.82,0,77,30
14453.1,0,89,23
10768.55,0,126,21
18432.96,0,95,25
21571.55,0,112,23
9120.98,0,67,25
19045.41,0,93,36
14463.54,0,101,20
12136.35,0,104,20
16007.5,0,107,17
7670.38,0,71,20
16768.03,0,100,20
13016.78,1,111,23
11852.55,1,64,20
14707.7,0,93,24
6771.6,0,116,20
14539.51,0,111,15
24411.07,0,72,21
27025.27,0,88,19
18250.66,0,117,19
21277,0,96,22
19357.3,0,81,15
8394.75,0,121,16
11616.03,0,128,21
10404.78,0,87,26
9876.71,0,131,18
5788.67,0,117,14
8522.73,0,99,18
16041.85,0,98,20
22324.88,0,120,26
12523.78,0,81,16
6276.17,0,105,21
15478.86,0,122,22
9688.41,0,108,24
10259.42,1,95,24
16923.02,0,106,20
12546.69,0,94,20
16596.23,0,78,9
12868.69,0,100,25
13716.17,0,115,19
23218.98,0,102,26
15490.65,0,98,22
18840.58,0,101,18
24301.89,0,78,20
11156.26,0,129,27
9383.46,0,109,15
21138.7,0,111,28
16801.67,0,136,16
15660.12,0,124,22
18125.94,0,118,17
13784.4,0,99,24
7898.87,0,92,16
15871.57,0,123,18
16227.09,0,70,23
16424.41,0,114,20
7980.37,1,119,18
12064.25,0,111,18
10149.92,0,125,20
19698.46,0,56,26
21124.12,0,67,24
14815.2,0,89,17
9842.39,0,89,26
16975.13,0,108,15
13239.72,0,61,28
11194.84,0,168,22
22133.18,0,110,11
14278.85,0,97,23
16837.49,0,97,26
20777.07,0,103,13
17421.79,0,74,21
12185.88,0,108,21
14551.12,0,90,15
9636.24,1,86,16
9462.43,0,109,23
11916.59,0,79,15
11634.71,0,83,19
2920.11,0,114,16
9751.76,1,95,11
11788.54,0,90,19
22287.62,0,101,19
19387.73,0,81,16
11925.03,1,113,20
10595.08,0,77,14
15816.18,0,98,15
15577.69,0,110,20
18382.17,0,91,16
22081.36,0,121,19
20907.23,0,112,20
10624.94,0,83,23
13357.22,0,91,29
14201.11,0,142,19
7450.95,1,132,28
12282.59,0,146,20
19163.17,0,147,12
7509.73,0,119,21
18624.08,0,94,22
16977.69,0,54,11
14361.3,0,108,24
5139.45,0.5,72,17
17415.33,0,95,26
16284.64,0,87,18
10195.18,0,78,22
11350.07,0,122,9
4839.52,0,92,13
13395.33,0,81,22
16371.84,0,88,27
20353.11,0,94,22
14625.68,0,109,19
9018.68,0,83,16
16405.39,0,102,17
23408.56,0,98,24
15672.47,0,92,17
11889.66,0,88,16
20121.56,0,68,20
24775.87,0,95,17
5774.82,0,100,24
9620.7,0,111,19
15790.36,0,85,23
14317.13,0,89,23
17618.81,0,90,32
17496.36,0,65,22
10969.9,0,96,21
17689.59,0,110,22
12704.17,0,62,17
11664.81,0,118,21
15352.36,0,147,19
10843.97,0,97,21
21169.21,0,80,16
10636.19,0,109,17
11942.07,0,76,26
5583.81,1,129,14
8968.57,0,91,17
22456.22,0,106,24
15849.03,0,108,10
12247.05,0,129,12
15837.54,0,123,27
30000,0,81,14
12468.87,1,87,4
13302.96,0,56,17
22995.47,0,130,24
12339.87,0,95,21
8386.53,0,102,20
12955.71,0,104,12
13234.18,0,130,23
13726.7,0,94,27
12067.35,0,93,20
20427.75,0,71,6
6199.84,0,107,27
9390.98,0,101,29
17074.43,0,105,22
14999.44,0,58,30
10619.04,0,125,19
19068.15,0,78,19
20873.31,0,65,13
23263.85,0,108,10
23087.31,0,84,27
20755.69,0,134,24
16742.73,0,93,17
11749.66,0,77,17
8893.84,1,82,23
11477.78,1,104,28
10026.72,0,125,26
13646.69,0,97,26
19774.84,0,83,17
13922.14,0,92,22
9983.5,0,111,24
16521.02,0,89,19
8537.06,0,99,20
8667.37,1,106,21
12628.75,0,78,21
15055.43,0,107,19
9553.83,0,96,12
18621.45,0,104,15
17708,0,86,21
14382.36,0,97,20
8520.08,1,89,17
17709.98,0,80,21
17900.14,0,104,24
7801.1,0.5,94,21
19743.35,0.5,49,20
22038.89,0,111,19
14217.9,0,87,30
8921.2,0,101,17
23088.67,0,110,17
13353.09,0,80,19
0,0,64,18
22972.85,0,86,18
19211.19,0,110,18
8582.27,0,92,18
10551.84,1,79,27
15261.06,0,121,18
14476.45,0,97,24
13034.31,0,135,19
10276.35,0,115,11
4760.74,1,86,12
11864.76,0,104,19
13498.74,0,68,21
19802.72,0,134,26
14528.37,0,96,18
13261.79,0,100,17
9100.14,0,90,16
21162.14,0,95,22
12608.44,0,78,13
9317.39,1,92,19
16061.59,0,108,14
12927.62,0,94,17
12668,0,111,23
9917.02,0,72,32
28913.79,0,134,19
15780.51,0,78,21
18159.45,0,86,23
6197.74,0,85,14
3782.13,0,70,19
18990.83,0,86,20
6966.45,0,123,18
19601.36,0,83,15
10453.09,0,65,22
12377.01,0,92,13
14905.26,0,114,22
21754.81,0,133,26
8354.78,0,68,23
12999.54,0,77,27
16002.35,0,87,19
21374.39,0,125,20
11079.96,0,67,20
20176.81,0,96,21
7859.64,0,109,16
10239.48,0,103,27
11618.67,0,116,24
11599.61,0,109,14
10135.97,0,122,23
23057.83,0,106,20
14409.78,0,81,17
19087.57,0,73,21
6754.76,0,83,26
15168.82,0,117,25
20012.01,0,144,20
20697.04,0,90,17
20571.76,0,104,14
11364.55,1,98,18
10707.16,0,109,25
9768.56,0,75,19
25042.77,0,83,10
12484.51,0,91,28
12476.82,0,111,13
10804.67,0,161,19
14788.71,0,113,19
20205.63,0,54,14
13889.5,0,61,18
8856.94,1,88,24
8113.21,0,113,22
14637.34,0,112,12
7329.46,1,85,16
6032.69,0.5,113,12
15857.01,0,94,9
9023.92,1,110,23
5831.59,0,86,20
17445.49,0,120,11
12312.76,0,104,19
7089.39,0,151,23
17978.87,0,93,19
27673.77,0,126,24
13752.05,0,98,18
11937.14,1,64,23
14914.76,0,126,12
14459.34,0,105,18
15153.42,0,101,22
11476.53,0,118,19
20657.81,0,70,12
15499.77,0,79,15
6950.17,1,116,25
23410.47,0,73,28
13813.5,0,82,23
7735.92,0,102,18
11275.69,0,87,34
10839.41,1,108,29
14523.63,0,91,19
11975.07,0,100,20
17014.66,0,98,20
12944.31,0,129,18
16982.68,0,95,20
11017.88,0,111,14
11847.8,0,118,18
8784.62,0,117,11
14306.75,0,123,18
18881.06,0,117,11
15229.32,0,48,16
10614.38,0,88,27
9912.38,0,115,25
13810.82,0,101,30
10952.56,0,84,14
6715.72,0,92,20
12082.05,0,89,27
14235.85,0,90,15
14722.54,0,150,23
25615.37,0,107,25
14049.01,0,90,20
20839.72,0,121,19
20869.18,0,88,22
21503.92,0,108,13
14406.91,0,70,22
12440.7,0,95,26
14136.45,0,117,10
20596.73,0,96,21
14848.66,0,79,10
10296.04,0,88,22
18705.48,0,58,22
9209.8,0,90,16
15554.77,0,131,20
12327.21,0.5,135,20
12114.02,0,121,14
13476.35,0,120,18
4304.25,0,86,11
19899.91,0,111,26
9930.74,1,100,18
6925.35,1,71,22
24975.19,0,91,20
4325.79,0,60,23
24957.57,0,82,23
14828.31,0,99,10
9955.24,1,112,18
17809.19,0,81,28
23016.93,0,100,25
16803.17,0,94,22
12784.5,0,95,21
7787.45,1,107,10
8442.23,1,124,20
21637.72,0,97,15
19943.47,0,96,20
9904.83,0,133,21
24476.31,0,82,23
17671.94,0,91,25
15162.57,0.5,109,15
15975.98,0,123,20
23464.91,0,97,23
22014.57,0,92,20
12864.82,0,112,25
14694.37,0,135,15
15088.29,0,103,20
14631.7,0,103,20
14490.75,0,71,29
9816.94,0,79,29
9963.69,0,129,13
4829.89,0,91,12
11784.92,0,94,31
13627.61,0,98,18
10690.57,0,95,9
15287.37,0,108,20
14282.59,0,79,28
18838.08,0,89,19
22384.71,0,70,26
14394.74,0,101,18
15032.88,0,130,21
13105.85,0,81,23
22598.85,0,103,16
19784.76,0,88,27
17628.46,0,90,23
17876.19,0,141,22
16554.94,0,121,22
23780.2,0,110,20
21812.13,0,132,25
12368.82,0,125,14
4930.86,0,102,16
10090.58,0,108,30
12303.3,0,74,20
8599.68,0,71,28
9130.53,0,84,20
11913.17,0,127,20
11130.44,0,74,24
15887.07,0,106,20
13107.38,0,90,29
19383.97,0,128,23
7303.38,1,109,14
8861.7,1,86,18
15172.73,0,94,12
12823.31,0,60,14
8008.58,1,118,21
13978.07,0,140,25
18526.53,0,104,17
16766.64,0,56,21
15614.27,0,69,30
13731.57,0,109,17
15194.21,0,94,11
6811.55,1,82,35
11003.12,0,116,14
5748.99,0,133,15
23227.73,0,82,25
17370.48,0,105,31
17727.35,0,143,19
18041.37,0,121,19
20711.36,0,92,26
10284.66,0,130,24
